pca_x,pca_y,tsne_x,tsne_y,is_anomaly
1.484756321890968,0.0062044070980107335,-16.890856,-2.1389844,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
5.966721779355472,0.009905552619699165,20.64545,16.189796,0
0.9622544608707866,0.003806828397642903,-18.579775,4.7200165,0
8.849057702313933,0.008353538361703272,56.672825,-8.873501,0
1.8403859283117772,0.0005997696250403806,-14.093295,-7.992896,0
4.73240073454957,0.001021851895231407,11.198843,3.430371,0
-0.141115141726889,-0.004968734424238619,-18.239996,20.061108,0
8.066905260321393,-0.00015676774040684904,45.58608,-3.6849597,0
5.050832705397207,-0.00461350287433504,12.78256,8.967678,0
7.281026970673624,-0.004737942917742544,38.07439,6.7419634,0
6.8751488729563786,-0.007039215316012815,33.6844,11.932412,0
4.64112158083134,-0.008884044372820199,11.269578,1.8839629,0
7.687167279703493,-0.0044025578282713695,41.748833,1.5415395,0
6.019536654321707,-0.003813560457004428,21.168713,16.682186,0
7.653533521733005,-0.0004981244450874556,41.12463,1.7308948,0
0.36411378432625874,-0.004551523315669215,-18.857439,12.730583,0
3.8376578747434795,0.00028298552955163814,9.521145,-11.0912695,0
2.2517760939350477,0.0009394899739874063,-8.992922,-14.307106,0
8.629221880889355,0.008172000959476122,53.235897,-8.667651,0
-0.17016993662139868,0.0028716878823473735,-18.345295,20.515625,0
6.559846924597958,0.010395347218945972,28.66742,15.532844,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
7.109339706186832,0.01084911081152029,35.915195,8.40286,0
7.52423772520641,0.00922562405831684,40.205845,3.733534,0
7.261663017022601,0.007042689631077792,37.4447,6.6893578,0
4.401010178225826,0.0027142979642746923,10.768954,-2.1308987,0
4.41055443881425,0.0007560756442899219,11.191433,-1.9441128,0
5.630713322150639,-0.00020243774619643773,16.743046,15.657287,0
0.1788551610752851,-0.006670611181803565,-19.023466,15.359941,0
8.390162073414563,-0.0018559305429164397,50.373783,-6.3117747,0
3.86151693930997,-0.007561727339790991,9.910419,-10.891264,0
2.1762942756507204,-0.010919464910728038,-9.926861,-13.046118,0
1.9723406509376904,-0.011087887013019326,-11.990183,-9.802458,0
6.387324455044235,-0.005475950181491385,26.337559,16.406994,0
4.081454451926449,-0.00541400212308929,10.28274,-7.6505346,0
3.834108043465127,-0.0036521535509592695,9.027683,-10.893758,0
8.283650627703727,0.001988321446617647,48.559593,-5.914851,0
6.054879917487673,0.002113937042224734,21.658411,16.602127,0
6.0798632846196465,0.004100671803001887,21.915749,17.357077,0
4.1510637476437235,0.0044739994738449695,10.515598,-6.3755603,0
8.66944087029344,0.010171317087880993,54.264893,-8.64942,0
8.937010530855291,0.012358376278214678,57.857452,-9.2514305,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
7.54516006790301,0.011209005280889528,40.43604,3.3647306,0
1.7470725380719312,0.00445492038750217,-14.765569,-6.2195363,0
8.456338206845365,0.008029235995749673,51.22716,-6.9433246,0
0.5725475666615285,-0.00044719388215241906,-18.712301,9.902359,0
4.942791074198015,0.0011955893483133195,11.228814,7.2866282,0
3.0686726759119,-0.0023181357260568802,1.7529039,-17.860226,0
6.796358277655779,-0.0012059679896339048,32.521107,12.914546,0
1.686964819847768,-0.007391338776528755,-14.900053,-5.055784,0
8.237900556473265,-0.003947769851819771,47.83644,-5.702848,0
0.09533044258970236,-0.01263789626514722,-18.440203,16.635866,0
1.4882674332188106,-0.01148762802819192,-16.128029,-1.904374,0
-0.694061599597589,-0.01132366153316866,-17.303394,27.144932,0
3.9993430290595082,-0.0054818086084225115,10.631205,-8.909062,0
6.384117645685004,-0.0015463906420052353,26.101793,15.827627,0
8.83197128240125,0.0024411171128946307,56.24012,-9.495596,0
6.754963259106374,0.002692056251135,31.979717,13.626541,0
8.45956498709486,0.006065796787268596,51.02467,-7.4736447,0
4.408501476559435,0.004686588014862991,10.5291,-1.9298859,0
6.545179323240651,0.008417131075873385,28.24423,15.084317,0
-0.26477443369467757,0.004759668627229985,-17.907915,21.687912,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
3.575982229878994,0.007931312732964102,7.7017927,-14.312364,0
3.2167936503701657,0.005668595897617479,3.6996646,-17.339672,0
6.826770958274738,0.00668356174155349,33.01466,12.428543,0
3.436438596990266,0.0019177679994442087,5.956554,-15.242483,0
2.6165471845630197,-0.0007253909082720611,-4.248007,-16.210054,0
3.0318689759832456,-0.002348527716023341,1.0837395,-16.999031,0
2.0040780233538396,-0.005163367208837144,-12.25676,-10.950586,0
8.555508921704137,-0.0017193893863947096,52.661777,-7.639725,0
6.888940330976885,-0.0050617226800824255,33.922157,11.653249,0
0.005308217377717028,-0.012712235382409176,-18.219015,17.901613,0
8.133543102596834,-0.006000050643336863,46.273266,-4.5025115,0
7.644974326679014,-0.004437400189431173,40.51117,1.5974739,0
5.029993504097009,-0.0046307116005692706,12.71894,8.524555,0
8.20689496815318,-4.116616223370784e-05,47.963276,-4.663043,0
1.5634422279586584,-0.0035611343578949572,-15.96022,-3.3091748,0
5.4424701993780165,0.0016082175075382565,15.449399,13.700407,0
7.43352380472143,0.005218506070008289,38.886784,4.377234,0
0.9161561750708227,0.0018026572270315455,-17.963783,5.5039525,0
1.4472845449647291,0.004207359579922354,-16.775517,-1.6154231,0
1.7782442895097414,0.006446765431050494,-14.873848,-7.0663013,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
7.083874597509764,0.010828082074496592,35.60282,8.772032,0
2.672211783651287,0.0052188876710914656,-3.5120363,-16.58677,0
1.8730247643090525,0.002592826166861073,-13.301713,-8.370158,0
0.09366729727148737,-0.0008426466319093606,-18.69315,16.684214,0
8.31507890233116,0.003980378323461764,48.934517,-6.5263247,0
3.4458328263267166,-0.0020066820535760144,5.8941035,-14.909331,0
3.9131000936721367,-0.0035869230007250508,10.232539,-10.253454,0
4.962704236706957,-0.004686278153471335,11.38441,7.7898126,0
3.3901844091365145,-0.007950947270160214,5.6742973,-15.986917,0
7.389096737889295,-0.006614804227453419,39.052494,5.4478354,0
2.021494432654107,-0.011047296495135583,-11.524346,-10.793454,0
6.2914119356104425,-0.005555153422818648,24.7759,16.41949,0
6.491653468303761,-0.003423692875841766,27.696432,15.51281,0
7.540095031721597,-0.0005918003922289472,39.81577,2.995085,0
5.786479494002821,-7.380818068725148e-05,18.431948,16.214703,0
3.9074451800517824,0.00034061492785042446,9.807133,-10.182879,0
0.870490752316174,-0.00020115649122942614,-18.452923,6.1440525,0
3.0293079736524486,0.0035476689613176404,1.128869,-17.65293,0
5.137163117919142,0.007254410630508801,13.232721,10.064849,0
4.347973437796364,0.008568812470315379,10.390381,-3.1717212,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
1.8747463006882636,0.006526455466570269,-13.76173,-8.675815,0
0.03400349938853964,0.0030402915017901933,-19.352512,17.475271,0
3.625342157288175,0.004039865804529086,7.8239503,-13.463513,0
5.346593987539235,0.0034951480878362418,14.503562,12.934692,0
7.734156531549102,0.003500660607770101,42.21003,1.0854851,0
7.86092389368798,0.0016392395151854089,43.423534,-0.6462235,0
5.137459746192116,-0.002575863614424634,13.007664,10.180404,0
3.520110002027172,-0.005877552660592755,6.587878,-14.357501,0
4.454540359743335,-0.007072016743492782,11.112155,-1.2782283,0
3.6891357244445064,-0.00967018121892238,8.666026,-13.114431,0
9.01115588205491,-0.005275330062758599,58.19361,-10.691897,0
7.622603548849712,-0.004455873670522692,40.42884,2.1766853,0
7.6452761114424685,-0.0024710471404176815,40.64614,1.7073662,0
3.7901248659763436,-0.003688474254886387,9.3777,-11.712295,0
7.425095932086036,0.001279338769933247,39.35204,4.907466,0
1.2317223517148985,-0.0018689602367345515,-17.195814,1.4952065,0
-0.45227993006805534,-0.0012934823544696883,-17.917645,24.376854,0
1.523918712832062,0.0023045391839957574,-16.782288,-2.7606673,0
6.594341179794823,0.008457728261845432,29.130974,15.064676,0
1.388623891798927,0.006125022257464252,-17.166655,-0.73011905,0
-15.839580695286438,0.08685088287658971,-55.519,-0.60735613,1
-15.839580695286438,0.08685088287658971,-55.519,-0.60735613,1
-15.839580695286438,0.08685088287658971,-55.519,-0.60735613,1
-15.839580695286438,0.08685088287658971,-55.519,-0.60735613,1
-15.839580695286438,0.08685088287658971,-55.519,-0.60735613,1
-15.839580695286438,0.08685088287658971,-55.519,-0.60735613,1
2.5303054862683094,-0.010627127314819518,-5.606695,-16.663376,0
7.587417444632694,-0.004484929872162979,40.538517,2.751023,0
4.769975792173492,-0.00484543065611831,11.442686,4.291671,0
5.958105013873785,-0.0018981860227142988,20.387678,16.980486,0
8.907311237453646,0.0025033318131022497,57.315075,-9.711443,0
3.8892062291593437,0.000325553452697136,9.283657,-10.230681,0
3.77672017319828,0.002198767851822936,8.7070265,-11.555004,0
2.102402661782131,0.002782243284428887,-10.990839,-12.333079,0
7.373203407839034,0.009100901993264188,38.299126,5.195309,0
2.82554783607784,0.007311614316648729,-1.5627575,-17.06512,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
2.0737543495304127,0.006690793580219179,-11.038342,-11.536141,0
3.4820103084955196,0.005887608171533998,6.664291,-15.104623,0
1.6401713388954402,0.0024005390060466425,-15.452253,-4.3235226,0
4.359643487215857,0.0026801379189578256,10.932525,-2.9506207,0
6.98154170984529,0.0028791616240511075,34.72449,10.217932,0
3.994724505539528,-0.001553414843087353,9.756522,-8.78826,0
8.800969561717336,0.00044941247841734366,55.7256,-9.525874,0
8.175468172059338,-0.002033221818152242,47.309433,-4.5600376,0
4.401134423061825,-0.0071161186325525705,11.786365,-2.1737766,0
2.5105601153662906,-0.010643432770933714,-5.725504,-16.294971,0
3.190869555941161,-0.010081642577944194,3.1286342,-17.566221,0
8.136381375637862,-0.00403160299713079,46.871727,-3.896244,0
6.975457584482038,-0.003024174081019737,34.410652,10.089824,0
6.604871416925986,-0.0013640952094391423,29.129389,14.484189,0
5.95967488202634,6.921419216610047e-05,20.40251,17.03739,0
6.570421758990486,0.0025396644147406278,28.521921,14.757622,0
4.226648470876983,0.002570312460946411,11.262003,-5.2082043,0
3.7624530429786756,0.004153090090923683,9.190204,-12.095193,0
-0.6114189133898371,0.0025073105372257487,-17.39407,26.480618,0
4.7292863210360405,0.00888369541253553,11.687786,3.3531613,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
8.286084903362505,0.011820850834524776,48.963913,-5.410812,0
2.200160227177248,0.004829073978683596,-9.872212,-13.588408,0
4.843488208526287,0.005045794084225008,11.286744,5.420749,0
7.647312154683254,0.005395049553342801,41.356243,2.142814,0
9.12395412764778,0.004648336375836948,59.112843,-10.497157,0
4.990314070274559,-0.0007312706534605695,11.938834,8.096003,0
5.4838813353747025,-0.0022897934236567608,15.861915,14.018643,0
0.6874541936022265,-0.00821672092490644,-18.491201,8.336517,0
8.6339799371204,-0.003620692938838488,53.870266,-7.9305754,0
9.113937066473303,-0.005190454772204589,59.198902,-9.9857025,0
-0.594506608477003,-0.013207554228046092,-18.281538,26.364603,0
3.692168908055871,-0.0077015726182594335,8.395832,-12.864381,0
1.9784777383235035,-0.007150611411944396,-12.662844,-10.473672,0
-0.0901941586039019,-0.006892788415001405,-18.54333,19.380411,0
2.6091033239315333,-0.002697641785431415,-4.714347,-17.068295,0
1.3113576877128477,-0.0018031984699433679,-17.085768,0.1943973,0
8.951398247068033,0.006471945938770318,57.840923,-9.817997,0
1.9756630230269483,0.0026775834313212954,-12.321914,-10.13185,0
6.893185854661551,0.008704510090169038,33.580353,11.198694,0
7.119575326541112,0.010857563246247537,36.31863,8.507298,0
-15.839500925622042,-0.008101726614256677,-53.801414,-16.628506,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
4.958160770471261,0.009072696789630186,12.439364,7.3881807,0
0.8982525268559289,0.0037539764795013753,-18.890034,5.776898,0
8.53999810552772,0.008098321191141622,52.283474,-7.758903,0
7.8167611311327665,0.005534978190965489,42.882965,-0.21002695,0
2.1058105716264652,-0.001147150189027002,-10.528253,-12.031435,0
7.954130282388855,0.0017162080709169913,44.194687,-2.2742178,0
7.4946846043391435,-0.0006292996995256317,39.517242,3.8296466,0
6.061989209499808,-0.003778503719971127,21.792482,16.181845,0
8.99018466730824,-0.0033265439645902006,58.388138,-9.364473,0
-0.0048562539399163995,-0.012720629063224465,-19.399967,18.294888,0
0.37810269453831147,-0.01240438682293643,-18.482632,12.516599,0
1.2202631162135642,-0.009742838473243864,-17.856007,1.544552,0
5.820116283441459,-0.003978239060543842,18.900087,16.45281,0
6.739622640235146,-0.0012528194998395747,31.197016,13.160015,0
8.877764873968852,0.0024789328319059223,56.877354,-9.60698,0
5.554221739864905,0.0017005003949321917,15.979677,15.010635,0
0.7774326445277868,-0.00027800259863397514,-18.33507,7.24313,0
7.310495364404366,0.007083014712904401,38.169785,6.0894504,0
1.062255348987021,0.0038894077576827613,-17.604025,3.7259927,0
8.284035497401186,0.011819158463225676,48.385715,-6.212789,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-51.736515,-15.105399,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
2.5335809396590587,0.007070512063322099,-5.2727065,-15.951152,0
-0.2563829986186512,0.002800494319757263,-18.505806,21.617956,0
1.851046758224589,0.002574677031276451,-14.267543,-8.373086,0
5.954940235787015,0.003997512064913167,20.460447,16.228508,0
6.867060801349838,0.0027846248620306824,33.15864,11.597329,0
-0.04996407487864296,-0.004893463125057451,-19.077618,18.89081,0
5.830310856468609,-0.002003716682835943,19.183987,16.059477,0
2.244429417582987,-0.006930992167667682,-9.216392,-14.2675295,0
3.083153988780131,-0.008204488774694596,1.8572223,-17.3219,0
4.589412843769688,-0.008926744737749459,11.140425,1.1036328,0
0.8905395150936375,-0.011981223534078822,-17.940983,6.0108166,0
9.027862611817477,-0.0032954300354646193,58.663136,-9.730248,0
6.6063929363746166,-0.003328942598884055,29.07806,14.283989,0
6.605120343310796,-0.0013638896494541086,29.46921,14.965344,0
3.5774892842209898,-0.0018979619587469188,7.114664,-13.780855,0
5.188302993385628,0.0013983297194357647,13.476285,10.846919,0
1.224450683062864,9.113875846367137e-05,-17.938444,1.3927491,0
6.59983825423612,0.006496163831130275,29.528294,15.524388,0
-0.25762661664750475,0.0027994673570646,-18.763248,21.70124,0
5.528566961383403,0.009543730388415383,15.824438,14.693186,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
6.3938913017575185,0.01025830334475586,26.379242,15.689354,0
7.117434185711568,0.008889691282234935,36.623604,8.843405,0
1.9503177546996309,0.0026566536568282118,-12.439939,-9.552398,0
6.933271441192618,0.004805404538416269,34.133442,10.798181,0
8.068219482403473,0.003776525204727932,45.50715,-3.828802,0
-0.5734262602981133,-0.005325731008809953,-17.685736,25.952263,0
0.7268485925871371,-0.0062180857319305005,-18.762522,7.773209,0
4.410965725742402,-0.0051418962385128,11.678322,-1.9240239,0
3.1109078067097524,-0.008181570052997245,2.2716374,-17.696947,0
1.019298404608504,-0.011874896211423902,-17.775234,4.342416,0
7.935642318860891,-0.006163474392664625,43.774113,-2.1147919,0
9.127775969593506,-0.003212922956763009,58.8703,-10.923067,0
-0.512434649546508,-0.009207572652897511,-17.21016,25.241562,0
0.009180323414863523,-0.006810726332517447,-19.396404,17.91827,0
1.978324575729685,-0.003218530212890869,-12.827763,-10.5847225,0
0.1900123752526035,-0.002729190028972539,-18.666943,15.140094,0
8.165860729142514,0.0058232598446466,46.67815,-4.998825,0
-0.8140621699465402,0.0003738666796664347,-16.870583,28.15788,0
1.4163658003502615,0.004181827305245633,-17.18141,-1.2625098,0
6.6826918714104036,0.010496790888936403,30.842455,14.481941,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
4.342832428827817,0.008564567095717734,11.123223,-3.3886647,0
0.05799410015278994,0.003060102610419335,-18.99171,17.182579,0
4.9198709798455145,0.005108869927781257,11.870707,6.7123823,0
8.183638062210095,0.005837940122148666,47.02881,-5.2138176,0
0.32420827301446487,-0.0026183728995761157,-19.387434,13.230478,0
5.158702737613547,-0.0005922176045345395,12.771341,10.726903,0
4.341490978886069,-0.0032331636910356565,11.661281,-3.461694,0
1.9220873811421324,-0.007197177794466825,-13.051671,-9.423367,0
3.3506245712556417,-0.007983615240988229,5.110319,-16.323269,0
1.8424739935984267,-0.011195129115122882,-13.59679,-7.7429533,0
4.4745402002048085,-0.009021604989200682,11.570128,-0.9914364,0
1.303321732343429,-0.009674249808725222,-17.56472,0.20434049,0
7.888183734864766,-0.0022704573609644285,43.760654,-0.9811111,0
4.307119899340842,-0.0032615468564785033,11.383724,-3.955285,0
3.3894208113600346,-0.0020532663208001622,5.34197,-15.515818,0
6.3769351679560575,0.0023798858451158367,25.946037,16.213388,0
0.2938632032220827,-0.0006773276021618813,-18.777687,13.634686,0
5.7983947182535776,0.005834342765751899,18.788988,15.7207,0
7.890529792968122,0.009528103017402145,43.270546,-1.4525924,0
2.762707613357085,0.007259721723755774,-2.5072927,-17.386423,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-54.18719,-13.817711,0
-15.839500925622042,-0.008101726614256677,-56.7695,-12.712744,0
4.892156866300406,0.009018191672026887,11.631875,6.2681856,0
1.42151602124577,0.004186080286928018,-16.412138,-1.1200001,0
-0.28282741423685565,0.0008125530452218754,-18.62775,22.242708,0
7.6761284709471,0.005418845671570693,41.040306,1.1829115,0
2.7052642415318022,-0.0006521295810131278,-3.2623885,-17.32929,0
3.9736383134454076,-0.0015708275309407327,10.468696,-9.435854,0
6.978846714070295,-0.0010552715450415917,35.11018,10.645581,0
